,SiteNo,DateFirst,SpeciesCode,ScientificName,Q1.,Q2.,Q3.,Q4.,Q5.,Q6.,Q7.,Q8.,Q9.,Q10.,Q11.,Q12.,Q13.,Q14.,Q15.,Q16.,Q17.,Q18.,Q19.,Q20.,Q21.,Q22.,Q23.,Q24.,Q25.,Q26.,Q27.,Q28.,Q29.,Q30.
1627,ABS031,15/09/2022 0:00,,Brachyloma daphnoides,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1628,ABS031,15/09/2022 0:00,,Corymbia eximia,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1629,ABS031,15/09/2022 0:00,,Corymbia gummifera,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,ABS031,15/09/2022 0:00,,Cyathochaeta diandra,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0
1631,ABS031,15/09/2022 0:00,,Dampiera stricta,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,ABS031,15/09/2022 0:00,,Daviesia acicularis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1633,ABS031,15/09/2022 0:00,,Dianella caerulea var. caerulea,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,ABS031,15/09/2022 0:00,,Dillwynia elegans,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1
1635,ABS031,15/09/2022 0:00,,Drosera peltata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1636,ABS031,15/09/2022 0:00,,Entolasia stricta,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
1637,ABS031,15/09/2022 0:00,,Eucalyptus sparsifolia,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
1638,ABS031,15/09/2022 0:00,,Gompholobium latifolium,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,ABS031,15/09/2022 0:00,,Goodenia heterophylla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1640,ABS031,15/09/2022 0:00,,Haemodorum planifolium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,ABS031,15/09/2022 0:00,,Hovea linearis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1642,ABS031,15/09/2022 0:00,,Isopogon anemonifolius,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1643,ABS031,15/09/2022 0:00,,Lambertia formosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1644,ABS031,15/09/2022 0:00,,Leptospermum trinervium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1645,ABS031,15/09/2022 0:00,,Leucopogon ericoides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1646,ABS031,15/09/2022 0:00,,Lomandra cylindrica,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1
1647,ABS031,15/09/2022 0:00,,Lomandra filiformis,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
1648,ABS031,15/09/2022 0:00,,Lomandra longifolia,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,ABS031,15/09/2022 0:00,,Lomandra obliqua,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1650,ABS031,15/09/2022 0:00,,Microlaena stipoides,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,ABS031,15/09/2022 0:00,,Mirbelia rubiifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1652,ABS031,15/09/2022 0:00,,Mitrasacme polymorpha,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,ABS031,15/09/2022 0:00,,Monotoca ledifolia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,ABS031,15/09/2022 0:00,,Patersonia fragilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1655,ABS031,15/09/2022 0:00,,Patersonia glabrata,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1
1656,ABS031,15/09/2022 0:00,,Persoonia levis,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1657,ABS031,15/09/2022 0:00,,Persoonia linearis,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1658,ABS031,15/09/2022 0:00,,Phyllanthus hirtellus,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0
1659,ABS031,15/09/2022 0:00,,Poaceae indeterminate,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1
1660,ABS031,15/09/2022 0:00,,Podolobium ilicifolium,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1661,ABS031,15/09/2022 0:00,,Pomax umbellata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1662,ABS031,15/09/2022 0:00,,Rhytidosporum procumbens,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0
1663,ABS031,15/09/2022 0:00,,Scaevola ramosissima,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,ABS031,15/09/2022 0:00,,Tetratheca neglecta,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1665,ABS031,15/09/2022 0:00,,Trachymene incisa,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,ABS031,15/09/2022 0:00,,Unknown,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0
1667,ABS031,15/09/2022 0:00,,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,ABS031,15/09/2022 0:00,,Xanthorrhoea minor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1669,ABS031,15/09/2022 0:00,,Xylomelum pyriforme,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1670,ABS032,14/12/2022 0:00,,Acacia longifolia,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,ABS032,14/12/2022 0:00,,Acacia myrtifolia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
1672,ABS032,14/12/2022 0:00,,Acacia terminalis,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1
1673,ABS032,14/12/2022 0:00,,Amperea xiphoclada,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1674,ABS032,14/12/2022 0:00,,Asteraceae indeterminate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1675,ABS032,14/12/2022 0:00,,Billardiera scandens,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1
1676,ABS032,14/12/2022 0:00,,Bossiaea obcordata,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1
1677,ABS032,14/12/2022 0:00,,Dampiera stricta,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1678,ABS032,14/12/2022 0:00,,Dianella spp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
1679,ABS032,14/12/2022 0:00,,Eucalyptus piperita,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,ABS032,14/12/2022 0:00,,Eucalyptus sieberi,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0
1681,ABS032,14/12/2022 0:00,,Eucalyptus spp.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1682,ABS032,14/12/2022 0:00,,Eucalyptus spp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1683,ABS032,14/12/2022 0:00,,Gahnia microstachya,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1684,ABS032,14/12/2022 0:00,,Goodenia hederacea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1685,ABS032,14/12/2022 0:00,,Haemodorum planifolium,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,ABS032,14/12/2022 0:00,,Hibbertia vestita,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1
1687,ABS032,14/12/2022 0:00,,Hovea linearis,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,ABS032,14/12/2022 0:00,,Laxmannia gracilis,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,ABS032,14/12/2022 0:00,,Lomandra cylindrica,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0
1690,ABS032,14/12/2022 0:00,,Lomandra glauca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1691,ABS032,14/12/2022 0:00,,Lomandra gracilis,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1692,ABS032,14/12/2022 0:00,,Lomatia silaifolia,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1693,ABS032,14/12/2022 0:00,,Microlaena stipoides,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0
1694,ABS032,14/12/2022 0:00,,Mitrasacme polymorpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,ABS032,14/12/2022 0:00,,Monotoca scoparia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1696,ABS032,14/12/2022 0:00,,Olearia erubescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1697,ABS032,14/12/2022 0:00,,Orchidaceae indeterminate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,ABS032,14/12/2022 0:00,,Patersonia glabrata,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1
1699,ABS032,14/12/2022 0:00,,Persoonia levis,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700,ABS032,14/12/2022 0:00,,Pimelea linfolia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1701,ABS032,14/12/2022 0:00,,Podolobium ilicifolium,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0
1702,ABS032,14/12/2022 0:00,,Pomaderris spp.,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
1703,ABS032,14/12/2022 0:00,,Poranthera microphylla,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,ABS032,14/12/2022 0:00,,Pteridium esculentum,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1705,ABS032,14/12/2022 0:00,,Rytidosperma pallidum,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1706,ABS032,14/12/2022 0:00,,Thysanotus tuberosus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1707,ABS032,14/12/2022 0:00,,Xanthosia atkinsoniana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1708,ABS032,14/12/2022 0:00,,Xanthosia pilosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
1709,ABS033,14/12/2022 0:00,,Acacia myrtifolia,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1710,ABS033,14/12/2022 0:00,,Acacia terminalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1711,ABS033,14/12/2022 0:00,,Anisopogon avenaceus,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,ABS033,14/12/2022 0:00,,Boronia pinnata,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
1713,ABS033,14/12/2022 0:00,,Bossiaea obcordata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1714,ABS033,14/12/2022 0:00,,Caesia parviflora,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,ABS033,14/12/2022 0:00,,Dampiera stricta,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
1716,ABS033,14/12/2022 0:00,,Daviesia latifolia,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1717,ABS033,14/12/2022 0:00,,Dianella caerulea,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1718,ABS033,14/12/2022 0:00,,Eucalyptus blaxlandii,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719,ABS033,14/12/2022 0:00,,Eucalyptus piperita,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1
1720,ABS033,14/12/2022 0:00,,Eucalyptus radiata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1
1721,ABS033,14/12/2022 0:00,,Eucalyptus sieberi,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1722,ABS033,14/12/2022 0:00,,Exocarpos spp.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,ABS033,14/12/2022 0:00,,Grevillea laurifolia,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,ABS033,14/12/2022 0:00,,Haemodorum planifolium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,ABS033,14/12/2022 0:00,,Hibbertia spp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1
1726,ABS033,14/12/2022 0:00,,Hybanthus monopetalus,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1727,ABS033,14/12/2022 0:00,,Leucopogon juniperinus,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1
1728,ABS033,14/12/2022 0:00,,Lomandra glauca,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
1729,ABS033,14/12/2022 0:00,,Lomatia silaifolia,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1730,ABS033,14/12/2022 0:00,,Patersonia glabrata,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0
1731,ABS033,14/12/2022 0:00,,Patersonia sericea,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
1732,ABS033,14/12/2022 0:00,,Patersonia sericea var. longifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1733,ABS033,14/12/2022 0:00,,Persoonia laurina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1734,ABS033,14/12/2022 0:00,,Persoonia linearis,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,ABS033,14/12/2022 0:00,,Phyllanthus hirtellus,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,ABS033,14/12/2022 0:00,,Phyllota phylicoides,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
1737,ABS033,14/12/2022 0:00,,Pimelea linifolia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1738,ABS033,14/12/2022 0:00,,Platysace linearifolia,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1739,ABS033,14/12/2022 0:00,,Poa labillardierei,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,ABS033,14/12/2022 0:00,,Poa sieberiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1741,ABS033,14/12/2022 0:00,,Poranthera microphylla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1742,ABS033,14/12/2022 0:00,,Pteridium esculentum,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1743,ABS033,14/12/2022 0:00,,Rhytidosporum procumbens,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0
1744,ABS033,14/12/2022 0:00,,Tetratheca ericifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1745,ABS033,14/12/2022 0:00,,Unknown,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,ABS034,29/09/2022 0:00,3834,Acacia myrtifolia,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,ABS034,29/09/2022 0:00,3885,Acacia terminalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1748,ABS034,29/09/2022 0:00,3893,Acacia ulicifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1749,ABS034,29/09/2022 0:00,2677,Amperea xiphoclada,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,ABS034,29/09/2022 0:00,4749,Anisopogon avenaceus,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,ABS034,29/09/2022 0:00,5349,Banksia spinulosa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,ABS034,29/09/2022 0:00,2268,Bauera rubioides,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1
1753,ABS034,29/09/2022 0:00,2780,Bossiaea heterophylla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1754,ABS034,29/09/2022 0:00,3535,Caesia parviflora,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,ABS034,29/09/2022 0:00,4389,Caleana major,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,ABS034,29/09/2022 0:00,CASY,Cassytha spp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1757,ABS034,29/09/2022 0:00,2341,Caustis flexuosa,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1758,ABS034,29/09/2022 0:00,,Corymbia gummifera,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,ABS034,29/09/2022 0:00,,Cyathochaeta diandra,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,ABS034,29/09/2022 0:00,2850,Dillwynia retorta,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0
1761,ABS034,29/09/2022 0:00,4947,Entolasia stricta,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1762,ABS034,29/09/2022 0:00,4156,Eucalyptus piperita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1763,ABS034,29/09/2022 0:00,,Eucalyptus spp.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,ABS034,29/09/2022 0:00,,Eucalyptus spp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1765,ABS034,29/09/2022 0:00,5399,Grevillea sericea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1766,ABS034,29/09/2022 0:00,6435,Haemodorum corymbosum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1767,ABS034,29/09/2022 0:00,2873,Hardenbergia violacea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1
1768,ABS034,29/09/2022 0:00,11015,Hovea heterophylla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769,ABS034,29/09/2022 0:00,2876,Hovea linearis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1770,ABS034,29/09/2022 0:00,8486,Leptospermum trinervium,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771,ABS034,29/09/2022 0:00,7709,Lomandra confertifolia subsp. pallida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1772,ABS034,29/09/2022 0:00,6304,Lomandra glauca,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,ABS034,29/09/2022 0:00,6305,Lomandra gracilis,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1774,ABS034,29/09/2022 0:00,6308,Lomandra longifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1775,ABS034,29/09/2022 0:00,6311,Lomandra multiflora,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,ABS034,29/09/2022 0:00,6312,Lomandra obliqua,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0
1777,ABS034,29/09/2022 0:00,2649,Monotoca scoparia,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1778,ABS034,29/09/2022 0:00,3301,Patersonia glabrata,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
