"Genus","SH_ID","Reference","Kingdom","Phylum","Class","Order","Family","Species","guid","mbNumber","taxonomicLevel","trophicMode","guild","confidenceRanking","growthForm","trait","notes","citationSource","guild2","exploration_type","Ecm_lineage"
"Russula","SH1206731.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,"1CB19F47-36B9-11D5-9548-00D0592D548C","18493","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","contact","/russula-lactarius"
"Russula","SH1290720.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,"1CB19F47-36B9-11D5-9548-00D0592D548C","18493","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","contact","/russula-lactarius"
"Russula","SH1212013.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,"1CB19F47-36B9-11D5-9548-00D0592D548C","18493","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","contact","/russula-lactarius"
"Russula","SH1195373.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,"1CB19F47-36B9-11D5-9548-00D0592D548C","18493","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","contact","/russula-lactarius"
"Russula","SH1206702.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula_vinaceocuticulata","1CB19F47-36B9-11D5-9548-00D0592D548C","18493","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","contact","/russula-lactarius"
"Russula","SH1164472.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,"1CB19F47-36B9-11D5-9548-00D0592D548C","18493","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","contact","/russula-lactarius"
"Russula","SH1176763.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,"1CB19F47-36B9-11D5-9548-00D0592D548C","18493","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","contact","/russula-lactarius"
"Russula","SH1220964.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula_kermesina","1CB19F47-36B9-11D5-9548-00D0592D548C","18493","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","contact","/russula-lactarius"
"Russula","SH1046764.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,"1CB19F47-36B9-11D5-9548-00D0592D548C","18493","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","contact","/russula-lactarius"
"Russula","SH1257340.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,"1CB19F47-36B9-11D5-9548-00D0592D548C","18493","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","contact","/russula-lactarius"
"Russula","SH1206784.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,"1CB19F47-36B9-11D5-9548-00D0592D548C","18493","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","contact","/russula-lactarius"
"Russula","SH1016091.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,"1CB19F47-36B9-11D5-9548-00D0592D548C","18493","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","contact","/russula-lactarius"
"Russula","SH1045947.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula_pseudoareolata","1CB19F47-36B9-11D5-9548-00D0592D548C","18493","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","contact","/russula-lactarius"
"Russula","SH1206493.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,"1CB19F47-36B9-11D5-9548-00D0592D548C","18493","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","contact","/russula-lactarius"
"Russula","SH1164360.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,"1CB19F47-36B9-11D5-9548-00D0592D548C","18493","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","contact","/russula-lactarius"
"Russula","SH1206529.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,"1CB19F47-36B9-11D5-9548-00D0592D548C","18493","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","contact","/russula-lactarius"
"Russula","SH1045945.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,"1CB19F47-36B9-11D5-9548-00D0592D548C","18493","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","contact","/russula-lactarius"
"Russula","SH1164431.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,"1CB19F47-36B9-11D5-9548-00D0592D548C","18493","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","contact","/russula-lactarius"
"Russula","SH1046801.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,"1CB19F47-36B9-11D5-9548-00D0592D548C","18493","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","contact","/russula-lactarius"
"Russula","SH1206642.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,"1CB19F47-36B9-11D5-9548-00D0592D548C","18493","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","contact","/russula-lactarius"
"Russula","SH1206409.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,"1CB19F47-36B9-11D5-9548-00D0592D548C","18493","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","contact","/russula-lactarius"
"Russula","SH1046666.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,"1CB19F47-36B9-11D5-9548-00D0592D548C","18493","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","contact","/russula-lactarius"
"Russula","SH1220539.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,"1CB19F47-36B9-11D5-9548-00D0592D548C","18493","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","contact","/russula-lactarius"
"Russula","SH1046821.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,"1CB19F47-36B9-11D5-9548-00D0592D548C","18493","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","contact","/russula-lactarius"
"Russula","SH1220965.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,"1CB19F47-36B9-11D5-9548-00D0592D548C","18493","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","contact","/russula-lactarius"
"Russula","SH1195314.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,"1CB19F47-36B9-11D5-9548-00D0592D548C","18493","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","contact","/russula-lactarius"
"Russula","SH1206588.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,"1CB19F47-36B9-11D5-9548-00D0592D548C","18493","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","contact","/russula-lactarius"
"Russula","SH1206913.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,"1CB19F47-36B9-11D5-9548-00D0592D548C","18493","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","contact","/russula-lactarius"
"Russula","SH1195365.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,"1CB19F47-36B9-11D5-9548-00D0592D548C","18493","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","contact","/russula-lactarius"
"Russula","SH1206608.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,"1CB19F47-36B9-11D5-9548-00D0592D548C","18493","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","contact","/russula-lactarius"
"Russula","SH1056252.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,"1CB19F47-36B9-11D5-9548-00D0592D548C","18493","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","contact","/russula-lactarius"
"Russula","SH1206885.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,"1CB19F47-36B9-11D5-9548-00D0592D548C","18493","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","contact","/russula-lactarius"
