"barcode","sample","OTU","count","resampled_count","resampled_date","kingdom","phylum","class","order","family","genus","species","n","score","SH_species","SH_gb_acc","SH_sh_acc","SH_type","identity","coverage","trophicMode","guild","confidenceRanking","growthForm","trait","notes","citationSource","unite_db_version","date_assigned","Tube_ID","Site","Transect","Location","mass_extracted","Note"
"SMM5T1",NA,"ITSall_OTUj_1122",31,0,NA,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA,1,1,"Mortierella_sp","KP889632","SH1210823.08FU","reps_singleton",0.978991596638655,0.995798319327731,"Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph","Probable","Microfungus","NULL","Saprobic in soil and thus frequenctly isolated from soil and material contaminated with soil such as hay or rotten silage and spoil tips (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 ((https://doi.org/10.1111/mec.13739))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:44 2021","5.1",NA,NA,NA,0.471,NA
"SMM7T2",NA,"ITSall_OTUj_1122",93,3,"Thu Oct 24 12:39:10 2024","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA,1,1,"Mortierella_sp","KP889632","SH1210823.08FU","reps_singleton",0.978991596638655,0.995798319327731,"Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph","Probable","Microfungus","NULL","Saprobic in soil and thus frequenctly isolated from soil and material contaminated with soil such as hay or rotten silage and spoil tips (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 ((https://doi.org/10.1111/mec.13739))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:44 2021","7.2",NA,NA,NA,0.445,NA
"SMM5T1",NA,"ITSall_OTUj_6306",22,0,NA,"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella",NA,2,1,"Tomentella_sp","UDB016695","SH1528630.08FU","reps",0.990867579908676,1,"Symbiotroph","Ectomycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021","5.1",NA,NA,NA,0.471,NA
"SMM7T2",NA,"ITSall_OTUj_4703",160,13,"Thu Oct 24 12:39:10 2024","Fungi","Mucoromycota","Umbelopsidomycetes",NA,NA,NA,NA,10,0.769230769230769,"GS23_sp","AB846969","SH1156718.08FU","reps_singleton",0.866336633663366,0.910891089108911,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:28:58 2021","7.2",NA,NA,NA,0.445,NA
"SMM26T2",NA,"ITSall_OTUj_392",35,2,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina",NA,2,1,"Sebacina_sp","FJ857926","SH1183758.08FU","reps_singleton",1,1,"Symbiotroph","Ectomycorrhizal","Probable","Coralloid","NULL","Terrestrial forming mycorrhizas with a wide range of plants including orchids, Ericaceae and liverworts as well as ectomycorrhizas with conifers and angiosperm trees (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:16 2021","26.2",NA,NA,NA,0.423,NA
"SMM34T1",NA,"ITSall_OTUa_2321",19,1,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae",NA,NA,3,0.6,"Nectriaceae_sp","UDB0477018","SH1506692.08FU","reps",0.962732919254658,0.993788819875776,"Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Fungal Parasite-Lichen Parasite-Plant Pathogen-Wood Saprotroph","Possible","Microfungus","NULL","Fusarium species are amongst the economically significant plant pathogens (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Hirooka Y, et al. 2012. Studies in Mycology 711-210 ((https://doi.org/10.3114/sim0001)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx)); https://www.cdc.gov ((https://www.cdc.gov))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:44 2021","34.1",NA,NA,NA,0.406,NA
"SMM31T1",NA,"ITSall_OTUj_2146",13,1,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae",NA,NA,2,1,"Fungi_sp","MF976562","SH1231672.08FU","reps_singleton",0.923076923076923,0.976331360946746,"Pathotroph-Saprotroph","Animal Pathogen-Fungal Parasite-Undefined Saprotroph","Probable","Facultative Yeast-Microfungus","NULL","Mostly saprobic on plants or other fungi, isolated from soil etc., and from medical sources (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:17:18 2021","31.1",NA,NA,NA,0.18,NA
"SMM5T1",NA,"ITSall_OTUj_13957",22,3,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Steccherinaceae",NA,NA,3,1,"Junghuhnia_nitida","JN710560","SH1553175.08FU","refs",0.967889908256881,1,"Saprotroph","Wood Saprotroph","Probable","Corticioid-Polyporoid","White Rot","Growing on dead wood causing white rot, sometimes replacing early colonizers (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:17:18 2021","5.1",NA,NA,NA,0.471,NA
"SMM11T1",NA,"ITSall_OTUe_260",24,3,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma",NA,43,1,"Fungi_sp","FN812827","SH1188129.08FU","reps_singleton",0.994082840236686,1,"Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph","Probable","Microfungus","Soft Rot","Cause of soft-rot (Seehann et al. 1975); Likely opportunistic human pathogen (Irinyi et al. 2015); Endophyte detection method-culture (Busby et al. 2016)","Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Andrews JH, et al. 1983. Phytopathology 73228-234; Hanada RE, et al. 2010. Fungal Biology 114:901-910 ((https://doi.org/10.1016/j.funbio.2010.08.006)); Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008)); Busby PE, et al. 2016. New Phytologist 209:1681-1692 ((https://doi.org/10.1111/nph.13742)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:17:18 2021","11.1",NA,NA,NA,0.362,NA
"SMM31T1",NA,"ITSall_OTUj_1989",18,4,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae",NA,NA,1,1,"Chaetothyriales_sp","AY230779","SH1186394.08FU","reps_singleton",0.937888198757764,1,"Pathotroph-Saprotroph","Animal Pathogen-Fungal Parasite-Undefined Saprotroph","Probable","Facultative Yeast-Microfungus","NULL","Mostly saprobic on plants or other fungi, isolated from soil etc., and from medical sources (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021","31.1",NA,NA,NA,0.18,NA
"SMM31T2",NA,"ITSall_OTUj_20600",228,39,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Boletales",NA,NA,NA,3,1,"Scleroderma_sp","KY697607","SH1525917.08FU","reps",0.819742489270386,0.841201716738197,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:16 2021","31.2",NA,NA,NA,0.45,NA
"SMM34T2",NA,"ITSall_OTUj_20600",88,3,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Boletales",NA,NA,NA,3,1,"Scleroderma_sp","KY697607","SH1525917.08FU","reps",0.819742489270386,0.841201716738197,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:16 2021","34.2",NA,NA,NA,0.404,NA
"SMM31T1",NA,"ITSall_OTUb_7362",12,1,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Trochila",NA,2,1,"Trochila_sp","MT873948","SH3594539.08FU","reps",0.986013986013986,1,"Pathotroph-Saprotroph","Plant Pathogen-Plant Saprotroph","Probable","Microfungus","NULL","Saprobic or parasitic on herbaceous and woody material (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021","31.1",NA,NA,NA,0.18,NA
"SMM7T1",NA,"ITSall_OTUj_18523",88,19,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae",NA,NA,2,1,"Helotiales_sp","MH578549","SH1143015.08FU","reps_singleton",0.955882352941177,1,"Saprotroph","Plant Saprotroph-Wood Saprotroph","Probable","Microfungus","NULL","Saprobic on woody and herbaceous material (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021","7.1",NA,NA,NA,0.249,NA
"SMM26T1A2",NA,"ITSall_OTUa_8941",112,38,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida",NA,5,0.625,"Candida_santamariae","EU343850","SH1516580.08FU","refs",0.978494623655914,1,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:28:58 2021","26.1A26.2",NA,NA,NA,NA,"Part of the 26.2 samples was added to the 26.1 sample"
"SMM26T2",NA,"ITSall_OTUa_8941",753,82,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida",NA,5,0.625,"Candida_santamariae","EU343850","SH1516580.08FU","refs",0.978494623655914,1,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:28:58 2021","26.2",NA,NA,NA,0.423,NA
"SMM7T2",NA,"ITSall_OTUj_2572",73,7,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Clavulinaceae",NA,NA,2,1,"Fungi_sp","MH019863","SH1172137.08FU","reps_singleton",0.946902654867257,0.991150442477876,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:17:18 2021","7.2",NA,NA,NA,0.445,NA
"SMM34T2",NA,"ITSall_OTUa_7660",73,4,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,NA,13,1,"Russula_sp","MN130081","SH3591340.08FU","reps",0.935897435897436,0.982905982905983,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:28:58 2021","34.2",NA,NA,NA,0.404,NA
"SMM56T1",NA,"ITSall_OTUa_7660",21,2,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,NA,13,1,"Russula_sp","MN130081","SH3591340.08FU","reps",0.935897435897436,0.982905982905983,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:28:58 2021","56.1",NA,NA,NA,NA,NA
"SMM11T1",NA,"ITSall_OTUn_8303",537,27,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_mucilaginosa",3,0.75,"Rhodotorula_mucilaginosa","AB305106","SH1558792.08FU","reps",0.990783410138249,1,"Pathotroph","Animal Pathogen","Probable","Yeast","NULL","Likely opportunistic human pathogen (Irinyi et al. 2015)","Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008))","sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","11.1",NA,NA,NA,0.362,NA
"SMM26T1A2",NA,"ITSall_OTUn_8303",154,50,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_mucilaginosa",3,0.75,"Rhodotorula_mucilaginosa","AB305106","SH1558792.08FU","reps",0.990783410138249,1,"Pathotroph","Animal Pathogen","Probable","Yeast","NULL","Likely opportunistic human pathogen (Irinyi et al. 2015)","Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008))","sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","26.1A26.2",NA,NA,NA,NA,"Part of the 26.2 samples was added to the 26.1 sample"
"SMM26T2",NA,"ITSall_OTUn_8303",138,17,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_mucilaginosa",3,0.75,"Rhodotorula_mucilaginosa","AB305106","SH1558792.08FU","reps",0.990783410138249,1,"Pathotroph","Animal Pathogen","Probable","Yeast","NULL","Likely opportunistic human pathogen (Irinyi et al. 2015)","Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008))","sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","26.2",NA,NA,NA,0.423,NA
"SMM31T1",NA,"ITSall_OTUn_8303",125,26,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_mucilaginosa",3,0.75,"Rhodotorula_mucilaginosa","AB305106","SH1558792.08FU","reps",0.990783410138249,1,"Pathotroph","Animal Pathogen","Probable","Yeast","NULL","Likely opportunistic human pathogen (Irinyi et al. 2015)","Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008))","sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","31.1",NA,NA,NA,0.18,NA
"SMM31T2",NA,"ITSall_OTUn_8303",2000,322,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_mucilaginosa",3,0.75,"Rhodotorula_mucilaginosa","AB305106","SH1558792.08FU","reps",0.990783410138249,1,"Pathotroph","Animal Pathogen","Probable","Yeast","NULL","Likely opportunistic human pathogen (Irinyi et al. 2015)","Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008))","sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","31.2",NA,NA,NA,0.45,NA
"SMM34T1",NA,"ITSall_OTUn_8303",533,18,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_mucilaginosa",3,0.75,"Rhodotorula_mucilaginosa","AB305106","SH1558792.08FU","reps",0.990783410138249,1,"Pathotroph","Animal Pathogen","Probable","Yeast","NULL","Likely opportunistic human pathogen (Irinyi et al. 2015)","Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008))","sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","34.1",NA,NA,NA,0.406,NA
"SMM5T1",NA,"ITSall_OTUn_8303",167,6,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_mucilaginosa",3,0.75,"Rhodotorula_mucilaginosa","AB305106","SH1558792.08FU","reps",0.990783410138249,1,"Pathotroph","Animal Pathogen","Probable","Yeast","NULL","Likely opportunistic human pathogen (Irinyi et al. 2015)","Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008))","sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","5.1",NA,NA,NA,0.471,NA
"SMM7T1",NA,"ITSall_OTUn_8303",218,37,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_mucilaginosa",3,0.75,"Rhodotorula_mucilaginosa","AB305106","SH1558792.08FU","reps",0.990783410138249,1,"Pathotroph","Animal Pathogen","Probable","Yeast","NULL","Likely opportunistic human pathogen (Irinyi et al. 2015)","Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008))","sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","7.1",NA,NA,NA,0.249,NA
"SMM7T2",NA,"ITSall_OTUn_8303",992,60,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_mucilaginosa",3,0.75,"Rhodotorula_mucilaginosa","AB305106","SH1558792.08FU","reps",0.990783410138249,1,"Pathotroph","Animal Pathogen","Probable","Yeast","NULL","Likely opportunistic human pathogen (Irinyi et al. 2015)","Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008))","sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","7.2",NA,NA,NA,0.445,NA
"SMM8T1",NA,"ITSall_OTUn_8303",599,33,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_mucilaginosa",3,0.75,"Rhodotorula_mucilaginosa","AB305106","SH1558792.08FU","reps",0.990783410138249,1,"Pathotroph","Animal Pathogen","Probable","Yeast","NULL","Likely opportunistic human pathogen (Irinyi et al. 2015)","Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008))","sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023","8.1",NA,NA,NA,0.208,NA
"SMM5T1",NA,"ITSall_OTUj_165",12,1,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,NA,4,1,"Thelephoraceae_sp","DQ672297","SH1141098.08FU","reps_singleton",0.91705069124424,0.995391705069124,"Saprotroph-Symbiotroph","Ectomycorrhizal-Undefined Saprotroph","Probable","Clavarioid","NULL","On the ground, on soil, a few on wood. At least some speices ectomycorrhizal (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021","5.1",NA,NA,NA,0.471,NA
"SMM8T1",NA,"ITSall_OTUa_4283",100,3,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis",NA,NA,NA,3,0.6,"Colacogloea_philyla","AF444506","SH1522427.08FU","refs",0.843220338983051,0.957627118644068,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:17:18 2021","8.1",NA,NA,NA,0.208,NA
"SMM8T1",NA,"ITSall_OTUj_1719",163,15,"Thu Oct 24 12:39:10 2024","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales",NA,NA,NA,14,1,"Mortierella_sp","KC884372","SH1629836.08FU","reps",0.844621513944223,0.864541832669323,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021","8.1",NA,NA,NA,0.208,NA
"SMM34T2",NA,"ITSall_OTUd_802",29,0,NA,"Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA,16,1,"Fungi_sp","UDB0701011","SH2748967.08FU","reps",0.945578231292517,0.993197278911565,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:16 2021","34.2",NA,NA,NA,0.404,NA
"SMM26T2",NA,"ITSall_OTUj_14829",11,1,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae",NA,NA,32,1,"Pezicula_melanigena","AF141196","SH2170074.08FU","refs",0.944827586206897,0.972413793103448,"Pathotroph-Saprotroph","Plant Pathogen-Plant Saprotroph","Probable","Microfungus","NULL","Saprobic or parasitic on herbaceous and woody material (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021","26.2",NA,NA,NA,0.423,NA
"SMM26T2",NA,"ITSall_OTUa_5745",36,4,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","Bulleromyces","Bulleromyces_albus",1,1,"Bulleromyces_albus","AF444662","SH1574527.08FU","refs",0.99438202247191,1,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:16 2021","26.2",NA,NA,NA,0.423,NA
"SMM26T1A2",NA,"ITSall_OTUa_4978",21,5,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Chaetothyriaceae",NA,NA,2,0.666666666666667,"Fungi_sp","MF976562","SH1231672.08FU","reps_singleton",0.975903614457831,1,"Pathotroph-Symbiotroph","Epiphyte-Plant Pathogen","Possible","Microfungus","NULL","Epiphytic or biotrophic on living leaves, very little is known (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:28:58 2021","26.1A26.2",NA,NA,NA,NA,"Part of the 26.2 samples was added to the 26.1 sample"
"SMM26T2",NA,"ITSall_OTUa_4978",154,24,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Chaetothyriaceae",NA,NA,2,0.666666666666667,"Fungi_sp","MF976562","SH1231672.08FU","reps_singleton",0.975903614457831,1,"Pathotroph-Symbiotroph","Epiphyte-Plant Pathogen","Possible","Microfungus","NULL","Epiphytic or biotrophic on living leaves, very little is known (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:28:58 2021","26.2",NA,NA,NA,0.423,NA
"SMM34T1",NA,"ITSall_OTUd_4410",19,4,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothideaceae","Scleroconidioma",NA,1,1,"Scleroconidioma_sphagnicola","AY220610","SH1515063.08FU","refs",0.950310559006211,0.975155279503106,"Pathotroph","Plant Pathogen","Probable","NULL","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021","34.1",NA,NA,NA,0.406,NA
