"OTU","kingdom","phylum","class","order","family","genus","species","n","score","SH_species","SH_gb_acc","SH_sh_acc","SH_type","identity","coverage","trophicMode","guild"
"ITSall_OTUb_3324","Fungi","Mortierellomycota","Mortierellomycetes",NA,NA,NA,NA,19,1,"Mortierellales_sp","UDB0151381","SH2728784.08FU","reps",0.701612903225806,0.754032258064516,NA,NA
"ITSall_OTUj_701","Fungi","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales","Archaeorhizomycetaceae","Archaeorhizomyces",NA,1,1,"Archaeorhizomyces_sp","KC222857","SH1650664.08FU","reps",0.983739837398374,1,NA,NA
"ITSall_OTUm_14429","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA,16,1,"Chaetothyriales_sp","AY230779","SH1186394.08FU","reps_singleton",0.904191616766467,0.964071856287425,NA,NA
"ITSall_OTUj_28170","Fungi","Ascomycota","Eurotiomycetes",NA,NA,NA,NA,15,0.789473684210526,"Eurotiomycetes_sp","HM239839","SH1515414.08FU","reps",0.739644970414201,0.869822485207101,NA,NA
"ITSall_OTUj_1016","Fungi","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales",NA,NA,NA,2,1,"Archaeorhizomyces_sp","KC222857","SH1650664.08FU","reps",0.887096774193548,0.951612903225806,NA,NA
"ITSall_OTUj_4700","Fungi","Ascomycota","Eurotiomycetes",NA,NA,NA,NA,1,1,"Chaetothyriales_sp","UDB061159","SH2722265.08FU","reps",0.798816568047337,0.940828402366864,NA,NA
"ITSall_OTUj_5634","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA,1,1,"Chaetothyriales_sp","UDB068726","SH1565774.08FU","reps",0.785714285714286,0.928571428571429,NA,NA
"ITSall_OTUj_3255","Fungi","Mucoromycota","Umbelopsidomycetes",NA,NA,NA,NA,11,0.785714285714286,"GS23_sp","AB846969","SH1156718.08FU","reps_singleton",0.87,0.92,NA,NA
"ITSall_OTUj_2567","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales",NA,NA,NA,1,1,"GS23_sp","AB846960","SH1188757.08FU","reps_singleton",0.893401015228426,0.969543147208122,NA,NA
"ITSall_OTUa_10167","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA,14,0.933333333333333,"Capnodiales_sp","GU721973","SH1189933.08FU","reps_singleton",0.883561643835616,0.924657534246575,NA,NA
"ITSall_OTUk_1490","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA,34,0.971428571428571,"Helotiales_sp","UDB0760890","SH2598102.08FU","reps_singleton",0.883211678832117,0.912408759124088,NA,NA
"ITSall_OTUa_10182","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,1,1,"Scytinostroma_pseudopraestans","MH862323","SH2705323.08FU","reps",0.758454106280193,0.927536231884058,NA,NA
"ITSall_OTUj_20548","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA,24,1,"Chaetothyriales_sp","AY230779","SH1186394.08FU","reps_singleton",0.932515337423313,0.96319018404908,NA,NA
"ITSall_OTUj_7874","Fungi","Basidiomycota","Agaricomycetes","Polyporales",NA,NA,NA,31,0.96875,"Radulomyces_notabilis","KP814429","SH1611734.08FU","reps",0.923076923076923,0.969230769230769,NA,NA
"ITSall_OTUj_28537","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA,13,1,"Herpotrichiellaceae_sp","UDB0758162","SH1529742.08FU","reps",0.870056497175141,0.932203389830508,NA,NA
"ITSall_OTUj_9","Fungi","Basidiomycota","Agaricomycetes","Geastrales",NA,NA,NA,6,1,"Sphaerobolus_sp","AY627797","SH1517672.08FU","reps",0.985781990521327,1,NA,NA
"ITSall_OTUf_3792","Fungi","Entomophthoromycota","Entomophthoromycetes",NA,NA,NA,NA,7,0.875,"Conidiobolus_sp","AJ876500","SH1548456.08FU","reps",0.796238244514107,0.90282131661442,NA,NA
"ITSall_OTUa_4664","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporales_fam_Incertae_sedis","Polyschema",NA,1,1,"Polyschema_congolense","KY776239","SH1612349.08FU","reps",0.961783439490446,0.974522292993631,NA,NA
"ITSall_OTUj_2328","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,1,1,"Agaricomycetes_sp","EU292619","SH1170996.08FU","reps_singleton",0.80952380952381,0.915343915343915,NA,NA
"ITSall_OTUj_4420","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae",NA,NA,3,0.75,"Serendipita_sp","UDB0619923","SH1544484.08FU","reps",0.930693069306931,0.995049504950495,NA,NA
"ITSall_OTUj_10101","Fungi","Basidiomycota","Spiculogloeomycetes",NA,NA,NA,NA,4,0.666666666666667,"Spiculogloeales_sp","UDB0211524","SH3332682.08FU","reps",0.952095808383233,1,NA,NA
"ITSall_OTUd_8226","Fungi","Chytridiomycota","GS14",NA,NA,NA,NA,6,0.857142857142857,"GS14_sp","EF619661","SH1149372.08FU","reps_singleton",0.98576512455516,0.99644128113879,NA,NA
"ITSall_OTUn_1895","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae",NA,NA,2,1,"Sebacinales_sp","MH348615","SH2707737.08FU","reps",0.949748743718593,1,NA,NA
"ITSall_OTUn_3404","Fungi","Ascomycota",NA,NA,NA,NA,NA,1,1,"Fungi_sp","KY776392","SH1517707.08FU","reps",0.61875,0.73125,NA,NA
"ITSall_OTUn_62","Fungi","Basidiomycota","Agaricomycetes","Polyporales",NA,NA,NA,43,0.955555555555556,"Phanerochaete_velutina","UDB027977","SH1573648.08FU","refs",0.892523364485981,0.94392523364486,NA,NA
"ITSall_OTUj_3500","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae",NA,NA,2,1,"Serendipitaceae_sp","MT766753","SH3593491.08FU","reps",0.901162790697674,0.970930232558139,NA,NA
"ITSall_OTUf_700","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA,34,0.918918918918919,"Castanediella_eucalyptigena","MG386036","SH1569004.08FU","refs",0.862637362637363,0.972527472527473,NA,NA
"ITSall_OTUj_9608","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,32,0.888888888888889,"Helotiales_sp","KC222813","SH1172238.08FU","reps_singleton",0.978723404255319,1,NA,NA
"ITSall_OTUj_17696","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA,7,0.777777777777778,"Leotiomycetes_sp","UDB0663062","SH2748083.08FU","reps",0.916083916083916,0.993006993006993,NA,NA
"ITSall_OTUj_783","Fungi","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales","Archaeorhizomycetaceae",NA,NA,1,1,"Archaeorhizomyces_sp","KC222857","SH1650664.08FU","reps",0.943089430894309,1,NA,NA
"ITSall_OTUj_7435","Fungi","Basidiomycota","Agaricomycetes","Sebacinales",NA,NA,NA,9,1,"Serendipitaceae_sp","MG707421","SH3590687.08FU","reps",0.892523364485981,0.97196261682243,NA,NA
"ITSall_OTUj_6240","Fungi","Ascomycota","Eurotiomycetes",NA,NA,NA,NA,3,1,"Chaetothyriales_sp","UDB061159","SH2722265.08FU","reps",0.825301204819277,0.957831325301205,NA,NA
"ITSall_OTUj_1064","Fungi","Ascomycota","Eurotiomycetes",NA,NA,NA,NA,3,1,"Chaetothyriales_sp","UDB061159","SH2722265.08FU","reps",0.798780487804878,0.957317073170732,NA,NA
"ITSall_OTUm_101","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,NA,6,1,"Russula_sp","KY774268","SH1236548.08FU","reps_singleton",0.934497816593886,0.991266375545852,NA,NA
"ITSall_OTUm_939","Fungi","Basidiomycota","Agaricomycetes","Sebacinales",NA,NA,NA,4,1,"Sebacinales_sp","HM451804","SH1544483.08FU","refs",0.862559241706161,0.976303317535545,NA,NA
"ITSall_OTUm_9525","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA,21,1,"Chaetothyriales_sp","AY230779","SH1186394.08FU","reps_singleton",0.95679012345679,0.993827160493827,NA,NA
"ITSall_OTUk_3072","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales",NA,NA,NA,2,1,"Chaetosphaeria_sp","UDB0422853","SH2732854.08FU","reps",0.881944444444444,1,NA,NA
"ITSall_OTUj_28734","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,11,1,"Teichospora_nephelii","KY173469","SH1177624.08FU","refs_singleton",0.815602836879433,0.907801418439716,NA,NA
"ITSall_OTUj_4592","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,35,0.945945945945946,"Helotiales_sp","UDB0694765","SH1509567.08FU","reps",0.790540540540541,0.898648648648649,NA,NA
"ITSall_OTUa_3053","Fungi","Mucoromycota",NA,NA,NA,NA,NA,1,1,"GS22_sp","HM240098","SH1236973.08FU","reps_singleton",0.728624535315985,0.847583643122677,NA,NA
"ITSall_OTUj_5431","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA,3,1,"Capnodiales_sp","KC222832","SH1152178.08FU","reps_singleton",0.928571428571429,0.980519480519481,NA,NA
"ITSall_OTUj_28375","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales",NA,NA,NA,1,1,"GS23_sp","HQ406814","SH2699881.08FU","reps",0.912820512820513,0.994871794871795,NA,NA
"ITSall_OTUj_7846","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales",NA,NA,NA,1,1,"Mucoromycota_sp","MN017030","SH3591969.08FU","reps",0.902061855670103,0.994845360824742,NA,NA
"ITSall_OTUm_14416","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariales_fam_Incertae_sedis","Xyladictyochaeta",NA,1,1,"Xyladictyochaeta_lusitanica","KY853479","SH1569001.08FU","refs",0.971751412429379,1,NA,NA
"ITSall_OTUj_27655","Fungi","Ascomycota","Eurotiomycetes",NA,NA,NA,NA,1,1,"Chaetothyriales_sp","UDB061159","SH2722265.08FU","reps",0.765060240963855,0.879518072289157,NA,NA
"ITSall_OTUj_748","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae",NA,NA,7,1,"Serendipitaceae_sp","JF691253","SH1717797.08FU","refs_singleton",0.942583732057416,0.990430622009569,NA,NA
"ITSall_OTUn_4661","Fungi","Ascomycota","Eurotiomycetes",NA,NA,NA,NA,1,1,"Chaetothyriales_sp","UDB061159","SH2722265.08FU","reps",0.803680981595092,0.957055214723926,NA,NA
"ITSall_OTUa_702","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,24,0.888888888888889,"Trechisporales_sp","KC222678","SH1172307.08FU","reps_singleton",0.995049504950495,1,NA,NA
"ITSall_OTUn_8809","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales",NA,NA,NA,1,1,"Mucoromycota_sp","MN017030","SH3591969.08FU","reps",0.913265306122449,0.994897959183674,NA,NA
"ITSall_OTUj_1030","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA,1,1,"Meliniomyces_sp","JN890137","SH1523735.08FU","reps",0.858108108108108,0.966216216216216,NA,NA
"ITSall_OTUj_3980","Fungi","Ascomycota","Eurotiomycetes",NA,NA,NA,NA,1,1,"Chaetothyriales_sp","UDB061159","SH2722265.08FU","reps",0.81437125748503,0.958083832335329,NA,NA
"ITSall_OTUi_344","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA,11,0.916666666666667,"Fungi_sp","MF976562","SH1231672.08FU","reps_singleton",0.982035928143713,0.994011976047904,NA,NA
"ITSall_OTUj_6225","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales",NA,NA,NA,1,1,"GS23_sp","HQ406814","SH2699881.08FU","reps",0.892307692307692,0.994871794871795,NA,NA
"ITSall_OTUj_8296","Fungi","Mucoromycota","Umbelopsidomycetes",NA,NA,NA,NA,9,0.75,"GS23_sp","AB846969","SH1156718.08FU","reps_singleton",0.928571428571429,1,NA,NA
"ITSall_OTUj_28076","Fungi","Mucoromycota","Umbelopsidomycetes",NA,NA,NA,NA,2,1,"GS23_sp","AB846970","SH1183243.08FU","reps_singleton",0.942222222222222,0.986666666666667,NA,NA
"ITSall_OTUm_3807","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales",NA,NA,NA,1,1,"Mucoromycota_sp","MN017028","SH3566375.08FU","reps_singleton",0.891752577319588,0.984536082474227,NA,NA
"ITSall_OTUd_5642","Fungi","Ascomycota","Leotiomycetes","Rhytismatales",NA,NA,NA,13,1,"Coccomyces_globosus","MN161903","SH2709072.08FU","reps",0.882758620689655,0.986206896551724,NA,NA
"ITSall_OTUj_28296","Fungi","Basidiomycota",NA,NA,NA,NA,NA,5,1,"Fibulobasidium_murrhardtense","GU327540","SH1685012.08FU","refs_singleton",0.67816091954023,0.798850574712644,NA,NA
"ITSall_OTUm_1480","Fungi","Basidiomycota","Agaricomycetes","Sebacinales",NA,NA,NA,8,1,"Sebacinales_sp","JF691462","SH1176708.08FU","reps_singleton",0.877934272300469,0.985915492957746,NA,NA
"ITSall_OTUm_14336","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA,14,1,"Fungi_sp","MF971861","SH1188964.08FU","reps_singleton",0.895604395604396,0.961538461538462,NA,NA
"ITSall_OTUa_5215","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Hannaella",NA,1,1,"Hannaella_sp","UDB0610622","SH1522803.08FU","reps",0.941666666666667,0.983333333333333,NA,NA
"ITSall_OTUn_138","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,1,1,"Agaricomycetes_sp","KP013000","SH1548144.08FU","reps",0.98443579766537,0.992217898832685,NA,NA
"ITSall_OTUm_262","Fungi","Basidiomycota","Agaricomycetes","Polyporales",NA,NA,NA,1,1,"Hyphoderma_cremeoalbum","UDB038092","SH1648636.08FU","reps",0.808411214953271,0.948598130841122,NA,NA
"ITSall_OTUn_9066","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae",NA,NA,6,1,"Geminibasidium_sp","UDB0564822","SH2736364.08FU","reps",0.935344827586207,0.982758620689655,NA,NA
"ITSall_OTUa_2562","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma",NA,1,1,"Tremellales_sp","MT636877","SH1528215.08FU","reps",0.971223021582734,1,NA,NA
"ITSall_OTUj_343","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA,14,1,"Herpotrichiellaceae_sp","KU550988","SH1160373.08FU","reps_singleton",0.852459016393443,0.918032786885246,NA,NA
"ITSall_OTUj_2027","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae",NA,NA,1,1,"Serendipitaceae_sp","MT423705","SH3566394.08FU","reps_singleton",1,1,NA,NA
"ITSall_OTUj_27962","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,1,1,"Sordariomycetes_sp","KY965440","SH1245836.08FU","reps_singleton",0.950819672131147,1,NA,NA
"ITSall_OTUj_28174","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,20,1,"Hypocreales_sp","MT321789","SH1656883.08FU","reps",0.993589743589744,1,NA,NA
"ITSall_OTUa_2583","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA,12,0.545454545454545,"Helotiales_sp","KU550112","SH1564508.08FU","reps",0.951388888888889,1,NA,NA
"ITSall_OTUj_1853","Fungi","Chytridiomycota",NA,NA,NA,NA,NA,6,0.75,"Rhizophydiales_sp","UDB0760875","SH3329483.08FU","reps",0.9957805907173,1,NA,NA
"ITSall_OTUm_715","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae",NA,NA,1,1,"Trichocomaceae_sp","KC222827","SH1150595.08FU","reps_singleton",0.90625,0.975,NA,NA
"ITSall_OTUn_3254","Fungi","Mucoromycota","Umbelopsidomycetes",NA,NA,NA,NA,10,0.769230769230769,"GS23_sp","AB846969","SH1156718.08FU","reps_singleton",0.920398009950249,0.990049751243781,NA,NA
"ITSall_OTUb_2210","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA,3,0.75,"Helotiales_sp","AB986445","SH1145619.08FU","reps_singleton",0.931972789115646,0.993197278911565,NA,NA
"ITSall_OTUn_1125","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales",NA,NA,NA,1,1,"Saccharomycetales_sp","UDB0767383","SH1550040.08FU","reps",0.789156626506024,0.903614457831325,NA,NA
"ITSall_OTUa_7450","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,11,0.578947368421053,"GS34_sp","DQ309146","SH1544348.08FU","reps",0.808219178082192,0.938356164383562,NA,NA
"ITSall_OTUj_4617","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,2,1,"Agaricomycetes_sp","UDB0574899","SH2732098.08FU","reps",0.836633663366337,0.930693069306931,NA,NA
"ITSall_OTUm_954","Fungi","Mucoromycota",NA,NA,NA,NA,NA,1,1,"Mucoromycota_sp","JX987773","SH1245409.08FU","reps_singleton",0.849514563106796,0.927184466019418,NA,NA
"ITSall_OTUj_1934","Fungi","Ascomycota","Eurotiomycetes",NA,NA,NA,NA,1,1,"Chaetothyriales_sp","KF359671","SH1561279.08FU","reps",0.79020979020979,0.874125874125874,NA,NA
"ITSall_OTUj_27739","Fungi","Kickxellomycota","Kickxellomycetes","Kickxellales","Kickxellaceae",NA,NA,1,1,"Ramicandelaber_sp","AB520608","SH1552573.08FU","reps",0.909090909090909,0.996363636363636,NA,NA
"ITSall_OTUd_1931","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA,13,0.928571428571429,"Pseudotaeniolina_globosa","HQ228292","SH3565599.08FU","reps_singleton",0.773049645390071,0.964539007092199,NA,NA
"ITSall_OTUj_3598","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,4,0.666666666666667,"Geoglossales_sp","KC222671","SH1186081.08FU","reps_singleton",0.912751677852349,0.986577181208054,NA,NA
"ITSall_OTUm_7182","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales",NA,NA,NA,1,1,"Mucoromycota_sp","MN017030","SH3591969.08FU","reps",0.909547738693467,0.979899497487437,NA,NA
"ITSall_OTUn_7098","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales",NA,NA,NA,1,1,"Mucoromycota_sp","MN017030","SH3591969.08FU","reps",0.866666666666667,0.984615384615385,NA,NA
"ITSall_OTUd_1262","Fungi","Ascomycota","Dothideomycetes","Myriangiales",NA,NA,NA,12,1,"Elsinoaceae_sp","KX908501","SH1614034.08FU","reps",0.980392156862745,0.993464052287582,NA,NA
"ITSall_OTUn_4729","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Fusariella",NA,1,1,"Hypocreales_sp","KM266087","SH1179824.08FU","reps_singleton",0.92485549132948,0.965317919075145,NA,NA
"ITSall_OTUa_7025","Fungi","Basidiomycota","Tremellomycetes","Tremellales",NA,NA,NA,12,1,"Fonsecazyma_sp","MK050287","SH2596271.08FU","reps_singleton",0.891428571428571,0.96,NA,NA
"ITSall_OTUj_19747","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA,13,1,"Chaetothyriales_sp","AY230779","SH1186394.08FU","reps_singleton",0.859756097560976,0.957317073170732,NA,NA
"ITSall_OTUj_1109","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA,14,1,"Helotiaceae_sp","MG004760","SH1235442.08FU","reps_singleton",0.902777777777778,0.986111111111111,NA,NA
"ITSall_OTUk_1364","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA,2,1,"Pleosporales_sp","JF691025","SH1178103.08FU","reps_singleton",0.816993464052288,0.96078431372549,NA,NA
"ITSall_OTUj_769","Fungi","Ascomycota","Eurotiomycetes","Eurotiales",NA,NA,NA,47,1,"Eurotiales_sp","KY609918","SH1517012.08FU","reps",0.974683544303797,0.993670886075949,NA,NA
"ITSall_OTUm_864","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales",NA,NA,NA,6,1,"Hymenochaetales_sp","UDB007641","SH1243761.08FU","reps_singleton",0.858131487889273,0.955017301038062,NA,NA
"ITSall_OTUj_28391","Fungi","Kickxellomycota","Kickxellomycetes","Kickxellales",NA,NA,NA,11,1,"Ramicandelaber_taiwanensis","HQ542914","SH1177473.08FU","reps_singleton",0.888086642599278,0.989169675090253,NA,NA
"ITSall_OTUj_1700","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA,1,1,"Fungi_sp","KF412295","SH1516486.08FU","reps",0.904761904761905,0.993197278911565,NA,NA
"ITSall_OTUj_2723","Fungi","Basidiomycota","Agaricomycetes","Cantharellales",NA,NA,NA,3,1,"Craterellus_sp","UDB033667","SH1174187.08FU","reps_singleton",0.844357976653696,0.922178988326848,NA,NA
"ITSall_OTUd_7263","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA,20,1,"Cladophialophora_sp","HQ211510","SH1160352.08FU","reps_singleton",0.868852459016393,0.967213114754098,NA,NA
"ITSall_OTUj_10477","Fungi","Ascomycota","Eurotiomycetes",NA,NA,NA,NA,1,1,"Chaetothyriales_sp","UDB061159","SH2722265.08FU","reps",0.751479289940828,0.940828402366864,NA,NA
"ITSall_OTUd_5371","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA,15,1,"Mollisia_cinerea","AJ430223","SH1524851.08FU","refs",0.874125874125874,0.993006993006993,NA,NA
"ITSall_OTUa_8639","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales",NA,NA,NA,13,0.52,"Basidiomycota_sp","KX356665","SH1613499.08FU","reps",0.831683168316832,0.900990099009901,NA,NA
"ITSall_OTUd_500","Fungi","Ascomycota",NA,NA,NA,NA,NA,2,0.666666666666667,"Peltaster_cerophilus","MF075300","SH1552940.08FU","reps",0.596153846153846,0.711538461538462,NA,NA
"ITSall_OTUm_6856","Fungi","Basidiomycota","Tremellomycetes","Tremellales",NA,NA,NA,1,1,"Tremellales_sp","UDB0434987","SH2725883.08FU","reps",0.858024691358025,0.987654320987654,NA,NA
"ITSall_OTUj_28303","Fungi","Ascomycota","Eurotiomycetes",NA,NA,NA,NA,1,1,"Chaetothyriales_sp","UDB061159","SH2722265.08FU","reps",0.746913580246914,0.87037037037037,NA,NA
"ITSall_OTUj_4212","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA,15,1,"Chaetothyriales_sp","AY230779","SH1186394.08FU","reps_singleton",0.92814371257485,0.940119760479042,NA,NA
"ITSall_OTUj_10442","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA,5,0.833333333333333,"Cercophora_atropurpurea","UDB035344","SH1239620.08FU","reps_singleton",0.807692307692308,0.903846153846154,NA,NA
"ITSall_OTUk_141","Fungi","Basidiomycota","Agaricomycetes","Sebacinales",NA,NA,NA,16,1,"Serendipitaceae_sp","MG707410","SH3590707.08FU","reps",0.859154929577465,0.929577464788732,NA,NA
"ITSall_OTUd_8292","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,1,1,"Fungi_sp","KM104135","SH1235325.08FU","reps_singleton",0.718253968253968,0.777777777777778,NA,NA
"ITSall_OTUj_4707","Fungi","Ascomycota",NA,NA,NA,NA,NA,1,1,"Sarcinomyces_sp","UDB0643769","SH1538525.08FU","reps",0.544378698224852,0.615384615384615,NA,NA
"ITSall_OTUj_5207","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA,24,0.827586206896552,"Helotiales_sp","KX908467","SH1564526.08FU","reps",0.951388888888889,0.972222222222222,NA,NA
"ITSall_OTUj_3584","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA,12,1,"Helotiales_sp","UDB0293558","SH2729582.08FU","reps",0.932432432432432,0.993243243243243,NA,NA
"ITSall_OTUc_1609","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,1,1,"Callistosporium_pinicola","MN017521","SH1518507.08FU","reps",0.759433962264151,0.89622641509434,NA,NA
"ITSall_OTUi_3806","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA,29,0.966666666666667,"Fungi_sp","MF976739","SH1237204.08FU","reps_singleton",0.927631578947368,0.960526315789474,NA,NA
"ITSall_OTUm_1759","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae",NA,NA,1,1,"Ochroconis_sp","UDB0769646","SH1517010.08FU","reps",0.948453608247423,0.979381443298969,NA,NA
"ITSall_OTUn_7006","Fungi","Basidiomycota","Cystobasidiomycetes","Erythrobasidiales","Erythrobasidiaceae","Erythrobasidium",NA,1,1,"Erythrobasidium_sp","KT328832","SH1238536.08FU","reps_singleton",0.960869565217391,0.995652173913044,NA,NA
"ITSall_OTUe_4726","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Periconiaceae",NA,NA,10,1,"Periconia_sp","UDB0116554","SH2727039.08FU","reps",0.948717948717949,1,NA,NA
"ITSall_OTUa_5209","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA,6,1,"Myrtapenidiella_eucalypti","EU882132","SH1645413.08FU","refs",0.83125,0.93125,NA,NA
